GeneId,Alias,WT,WTMinus,PYE,PPL,V-EN,C-EN-V,EP-C,EP
AT5G49350,unknown,13.90392,37.99854,92.65081,29.40365,39.09452,59.88197,66.85019,64.15109
AT5G49360,"ATBXL1, BXL1",55.5113,21.00595,8.974231,14.45163,4.523862,9.814224,6.675587,7.611119
AT5G49440,unknown,488.1381,260.7897,173.5877,235.1961,161.3939,156.6298,127.8106,147.6313
AT5G49480,"ATCP1, CP1",167.5271,86.26031,250.5344,95.52437,175.1664,204.263,178.9814,229.4371
AT5G49520,"ATWRKY48, WRKY48",1.452389,3.487578,10.1636,4.291203,8.00763,9.110729,8.939373,7.388008
AT5G49620,"AtMYB78, MYB78",3.229358,1.226602,4.716094,1.907024,4.46636,3.365942,4.001953,4.352676
AT5G49630,AAP6,0.1259617,3.0895,6.38652,5.652017,14.85106,11.35965,10.60193,6.282089
AT5G49680,unknown,7.482103,13.35308,7.705289,11.78355,6.588003,7.897552,8.521335,9.055294
AT5G49690,unknown,1.89637,0.8532667,2.251759,0.8606242,0.8508957,1.271474,1.304606,1.388897
AT5G49700,unknown,18.66157,7.072176,16.54938,9.476965,8.051427,11.41787,9.170435,13.56941
AT5G49760,unknown,62.38852,21.14028,45.504,21.25696,25.00567,36.65387,24.11247,29.74002
AT5G49850,unknown,5.468213,14.81035,9.628916,14.2603,5.259537,7.545147,4.505771,5.084931
AT5G49870,unknown,0.2741554,2.18038,0.02312294,2.449909,0.1073289,0.1056721,0.4968974,0.8648658
AT5G49900,unknown,20.93224,7.672444,7.814014,6.759232,5.58335,6.735701,5.72602,7.190258
AT5G49910,"cpHsc70-2, HSC70-7",33.65507,62.37928,58.626,55.42868,53.51436,61.97016,57.77363,51.76836
AT5G50100,unknown,10.51449,5.597059,19.02079,7.17543,18.37291,20.45657,19.74078,19.38455
AT5G50140,unknown,0,1.383769,0.6607349,1.779111,0.9442444,1.039286,1.804063,0.8545656
AT5G50240,"AtPIMT2, PIMT2",2.004499,1.050162,3.226483,1.734125,2.008744,1.916703,3.256301,3.418616
AT5G50260,CEP1,0.4893592,1.547023,2.102236,1.618864,3.399538,2.342637,3.539223,3.153447
AT5G50370,unknown,16.41311,26.81377,20.44977,22.77399,28.10204,21.90648,23.81214,22.15399
AT5G50400,"ATPAP27, PAP27",25.38829,15.78748,18.70174,16.31511,21.26875,16.71288,19.35359,19.99555
AT5G50450,unknown,5.151222,2.520278,2.602396,2.433807,2.216885,1.68015,1.303821,2.130164
AT5G50720,"ATHVA22E, HVA22E",12.14472,6.942963,9.492344,6.990995,7.17239,8.379229,7.715194,7.070583
AT5G50760,unknown,139.9067,75.95358,79.07064,73.88307,99.06898,80.3439,96.38062,94.19342
AT5G50820,"anac097, NAC097",4.363727,9.739562,19.23268,10.34082,15.42862,19.20533,17.63515,16.05154
AT5G51020,"CAA33, CRL",14.85113,8.376886,8.423496,7.675534,8.555098,8.508556,8.740286,9.498316
AT5G51110,unknown,16.70584,7.781664,6.839714,7.035647,4.112647,7.679903,5.018665,4.657829
AT5G51270,unknown,3.269476,1.839524,0.244339,1.362393,0.2989415,0.2534044,0.376769,1.208713
AT5G51310,unknown,1.942108,4.528039,3.69228,4.540012,3.85375,3.414856,3.952684,4.943846
AT5G51440,unknown,6.020685,77.68494,189.2086,106.7018,146.9777,211.0692,182.936,174.0453
AT5G51460,"ATTPPA, TPPA",4.936196,10.09129,12.6701,11.88663,15.03216,14.73864,18.50113,19.27789
AT5G51490,unknown,2.167373,0.9159886,1.162907,1.443685,1.669912,1.47426,1.277534,1.173091
AT5G51520,unknown,9.848323,2.241342,1.742319,3.406592,3.151112,3.325719,1.38308,1.312542
AT5G51545,LPA2,9.400835,6.005307,4.381341,4.508427,3.467728,4.929831,3.7637,3.479624
AT5G51670,unknown,20.04628,10.23857,7.973042,9.378952,8.116353,8.822756,8.128384,8.067956
AT5G51710,"ATKEA5, KEA5",13.57067,7.492703,13.09159,8.710473,13.39424,14.26786,15.79366,13.80144
AT5G51760,AHG1,0.3406134,1.443753,3.358779,1.849316,2.139301,4.19135,5.210255,4.687276
AT5G51830,unknown,22.47063,71.11887,71.54252,71.79617,70.70488,66.54945,72.01345,76.50129
AT5G51890,unknown,70.03899,19.34167,17.28557,14.17969,15.15367,17.3438,20.85161,18.63142
AT5G51920,unknown,1.217494,2.220725,9.123182,2.121328,4.251731,5.327273,7.048145,6.946419
AT5G52020,unknown,12.00141,5.732543,5.466048,4.729406,3.995267,4.484648,3.098968,4.297327
AT5G52030,unknown,7.352339,3.128762,2.657236,3.175199,3.303774,2.742144,2.777058,3.754312
AT5G52060,"ATBAG1, BAG1",61.0713,33.33242,32.78899,34.74244,39.6126,36.39177,36.10171,35.60432
AT5G52190,unknown,5.266129,1.919725,1.604366,2.271751,1.501936,2.102621,0.8873152,1.658436
AT5G52250,"EFO1, RUP1",13.94606,2.535951,3.02592,2.498431,2.856487,3.090991,2.916053,3.054312
AT5G52300,"LTI65, RD29B",2.723761,0.3836495,0.1687406,0.387221,0.09144032,0.1656664,0.06194824,0.1086505
AT5G52310,"COR78, LTI140, LTI78, RD29A",36.36637,4.831455,7.27915,5.125037,2.341098,6.257773,2.93826,2.406419
AT5G52390,unknown,0.02153659,5.200425,22.72434,8.601684,9.649097,18.47921,13.59028,20.74916
AT5G52510,SCL8,43.11157,27.54911,43.43168,27.84385,44.23323,38.66234,46.35434,61.89372
AT5G52640,"ATHS83, AtHsp90-1, ATHSP90.1, HSP81-1, HSP81.1, HSP83, HSP90.1",8.696776,102.8682,98.52326,91.47296,52.33991,95.72111,64.42932,77.34742
AT5G52670,unknown,0.3792774,7.093289,0.5635041,7.103725,1.260247,1.909997,2.093981,0.5823876
AT5G52690,unknown,0.122482,3.82799,0.4992762,2.927189,0.5816318,0.5766818,0.6122278,0.9987158
AT5G52710,unknown,0.4154676,6.45848,0.8681192,5.765189,1.066794,0.9967001,0.3560965,0.6979191
AT5G52720,unknown,0.2867404,13.92074,1.853182,7.858069,0.9800401,1.5594,1.249987,1.628275
AT5G52750,unknown,1.691989,3.902291,8.059779,4.101847,3.796348,7.560958,5.905171,6.503141
AT5G52790,unknown,26.04026,4.746081,1.553269,4.535711,1.609808,1.502562,1.049581,0.9953498
AT5G52882,unknown,22.97628,36.78396,32.35466,33.51351,50.78087,34.81161,45.19492,36.79077
AT5G52930,unknown,0,1.781837,0.3242981,1.495708,0.4713315,0.2696327,0.5069153,0.3480561
AT5G52940,unknown,0.01573001,5.915333,0.6688841,5.820588,1.833286,0.638783,1.583859,1.287375
AT5G53190,"AtSWEET3, SWEET3",23.27731,1.528999,0.6455366,0.7099361,0.4626446,0.2970111,0.08936308,0.18046
AT5G53250,"AGP22, ATAGP22",140.4014,57.39138,12.68122,42.81415,22.08256,21.18645,21.67626,19.85822
AT5G53370,"ATPMEPCRF, PMEPCRF",35.40411,15.83939,14.60674,15.32929,14.64929,16.44507,13.61431,17.31111
AT5G53420,unknown,13.05827,31.06469,52.56268,34.88435,93.99278,71.57368,69.30146,56.575
AT5G53450,ORG1,35.8464,390.7391,497.3618,388.7018,811.7536,594.7404,663.9962,555.613
AT5G53500,unknown,14.3105,6.376607,10.85843,7.386643,8.24393,11.83506,11.12329,12.02796
AT5G53560,"ATB5-A, ATCB5-E, B5 #2, CB5-E",359.9942,566.165,519.9296,532.9627,626.4122,541.9378,529.7403,517.8892
AT5G53580,"AtPLR1, PLR1",19.09045,10.50418,6.493707,9.965872,5.86608,7.315116,5.366585,5.763075
AT5G53750,unknown,2.672113,0.9017842,1.362931,1.407581,2.222852,1.64616,1.621808,1.860621
AT5G53830,unknown,0.7425901,3.100447,5.767692,2.841842,4.842431,6.675659,4.979345,4.085134
AT5G53850,unknown,47.74559,135.5071,57.49657,120.2863,89.18435,68.75346,90.33443,84.95422
AT5G53880,unknown,1.896415,6.760188,11.03725,11.24938,12.83699,13.05258,9.202396,9.252225
AT5G53900,unknown,20.88776,12.24329,14.49801,14.21247,11.83188,15.52661,12.83999,11.93163
AT5G53980,"ATHB52, HB52",21.85819,3.981118,1.809447,3.037438,1.379895,1.040508,0.8394665,0.800575
AT5G53990,unknown,5.592058,12.29627,23.04484,14.74299,10.88417,13.68555,9.059892,12.80664
AT5G54040,unknown,13.96372,6.907599,9.971191,8.138079,5.554307,8.743942,7.442618,9.70177
AT5G54090,unknown,3.050132,2.01171,2.207892,1.837758,1.294756,1.704447,1.560813,1.923392
AT5G54100,unknown,17.42852,43.37552,54.15605,53.89589,52.57423,53.25711,68.07841,68.41725
AT5G54145,unknown,122.0667,79.18307,48.45764,71.27708,44.37495,50.63821,33.39234,36.40019
AT5G54160,"ATOMT1, COMT1, OMT1",248.5261,85.82588,203.5104,72.04987,209.1454,196.5106,196.5111,208.0556
AT5G54230,"AtMYB49, MYB49",36.40089,14.90054,10.65835,15.06002,21.72117,14.88403,15.5275,13.35522
AT5G54240,unknown,3.795046,1.960816,1.386711,1.74154,2.139826,1.781094,1.854918,1.875932
AT5G54370,unknown,123.064,73.18469,55.41675,74.41837,94.29874,71.44801,55.55934,63.10361
AT5G54380,THE1,23.7335,13.93654,8.762936,13.398,10.18606,10.32362,9.89987,10.01977
AT5G54390,"AHL, ATAHL, HL",19.38242,39.72338,37.73779,48.38901,55.57509,32.90907,30.89978,34.94317
AT5G54400,unknown,0.3386805,1.033087,3.977644,1.451731,2.068372,2.470891,2.310968,2.570801
AT5G54490,PBP1,8.449232,37.9697,19.57248,33.64285,13.07631,19.85576,16.2588,20.23763
AT5G54500,FQR1,488.8373,796.7665,494.9623,725.5444,476.0592,507.7727,399.6926,461.4054
AT5G54550,unknown,0.03735404,1.877777,0.2465059,2.19785,0.518995,0.2093622,0.4633699,0.1379153
AT5G54560,unknown,0,1.1947,0.7475361,1.041666,1.651978,0.9729161,1.266745,0.894816
AT5G54585,unknown,13.10745,8.48471,3.083323,7.283446,1.509658,2.899787,1.621093,1.379615
AT5G54600,RPL24,35.54542,22.99393,18.1308,21.75224,16.99822,21.68541,16.92335,15.95371
AT5G54630,unknown,0.7240291,0.1789019,0.05807649,0.06263041,0.02464315,0.263624,0.01426678,0
AT5G54650,"ATFH5, Fh5",8.392996,16.27857,12.11458,14.66316,13.89656,12.86229,16.1362,14.23752
AT5G54660,unknown,15.19364,29.88831,21.41434,30.4566,29.24429,27.34779,25.53101,22.97161
AT5G54670,"ATK3, KATC",9.084059,34.41524,16.71471,29.75831,20.98599,19.45469,24.63084,21.58226
AT5G54690,"GAUT12, IRX8, LGT6",11.09128,5.663062,5.024412,4.653483,5.281763,6.430064,6.59313,4.862476
AT5G54710,unknown,0.2049892,2.036904,1.103124,1.683162,0.552174,1.016773,0.9520203,0.7505633
AT5G54720,unknown,0.1419369,1.798194,0.9806618,0.9710301,0.3846013,0.7584246,1.108108,0.3366065
AT5G54790,unknown,6.823299,15.75109,3.324925,12.50999,4.57029,6.301477,7.863992,6.56955
AT5G54810,"ATTSB1, TRP2, TRPB, TSB1",103.4465,161.5985,182.259,175.9861,127.3249,122.2864,85.2906,120.1918
AT5G54860,unknown,14.14369,26.77703,30.99161,27.6743,22.846,28.09264,34.0462,28.64651
AT5G54980,unknown,60.57577,28.76936,16.82647,26.6407,19.66867,21.37013,14.92286,12.87282
AT5G55050,unknown,18.15754,8.381904,6.938302,9.059993,6.748439,7.208094,8.214512,6.915316
AT5G55120,VTC5,15.89859,9.501463,8.982044,9.052752,10.15279,8.94394,7.675604,8.286226
AT5G55180,unknown,16.68234,33.76651,71.4588,41.61719,53.28942,68.50591,76.598,81.1391
AT5G55200,MGE1,13.201,29.79084,53.60547,35.46113,48.45551,48.0453,57.94958,57.31857
AT5G55220,unknown,6.607908,2.900323,2.670959,2.809666,2.076421,2.951096,2.301116,2.328076
AT5G55250,"AtIAMT1, IAMT1",6.143972,2.581638,2.29932,2.297591,2.173967,2.125699,1.583756,1.482959
AT5G55400,unknown,9.346563,4.513651,2.683824,4.412186,2.387445,2.892082,2.600469,3.870428
AT5G55490,"ATGEX1, GEX1",0.7448433,1.409029,4.445838,1.406786,2.975607,3.424258,7.044372,5.798479
AT5G55560,unknown,8.298305,12.43538,10.33586,12.42329,9.786331,9.31965,10.61304,10.61234
AT5G55580,unknown,3.038917,1.893839,2.534888,1.946647,1.87768,2.260352,2.183882,2.39408
AT5G55590,QRT1,4.508491,8.391351,14.37591,8.544439,10.38515,15.2692,16.26141,15.71115
AT5G55620,unknown,0.146287,25.18025,10.05427,19.78788,24.22123,15.63064,24.57309,13.25167
AT5G55790,unknown,10.4419,17.5357,17.94823,18.90825,22.10509,20.33999,20.86852,18.12987
AT5G55970,unknown,34.84924,61.11761,46.94481,53.30559,34.2002,45.99768,35.86828,37.64014
AT5G55980,unknown,0.1867663,4.333662,9.575351,3.650341,4.945062,8.015897,6.687894,7.488388
AT5G56010,"AtHsp90-3, AtHsp90.3, HSP81-3, Hsp81.3",117.1932,177.9985,229.5575,177.6647,156.9631,206.5872,174.3594,172.5043
AT5G56030,"AtHsp90.2, ERD8, HSP81-2, HSP81.2, HSP90.2",91.62918,167.8361,231.0235,172.4104,146.1452,208.7826,177.9148,170.3387
AT5G56090,COX15,11.75421,23.48154,42.65008,28.92454,39.91038,45.42913,50.50386,47.89167
AT5G56160,unknown,2.223473,4.275638,2.385624,3.569509,2.743503,2.572592,2.999211,2.275993
AT5G56200,unknown,2.49563,6.7666,3.541376,6.076007,2.808469,3.856191,3.470654,4.244271
AT5G56210,WIP2,13.20014,7.706193,8.77575,7.040942,8.4099,8.626298,8.601618,7.856209
AT5G56350,unknown,67.07898,111.2225,202.6475,124.2816,201.5517,183.9652,242.4011,220.3919
AT5G56540,"AGP14, ATAGP14",318.4955,98.8392,37.07341,76.83535,42.11445,51.06593,34.21707,45.32599
AT5G56840,unknown,1.025811,2.724382,1.2373,2.561222,0.75844,1.234901,0.6591455,1.051067
AT5G56870,BGAL4,276.5776,73.59825,31.94105,56.6258,18.06248,33.60169,15.98919,16.64835
AT5G56950,"NAP1;3, NFA03, NFA3",74.18885,45.99684,47.43072,49.19586,48.19039,49.70378,53.84879,52.7539
AT5G56980,unknown,89.97144,49.9087,74.10394,52.29011,64.71141,62.59172,68.2637,73.49064
AT5G57030,LUT2,3.55757,1.200978,1.685335,1.18997,0.7416795,1.234521,1.390994,1.315032
AT5G57050,"ABI2, AtABI2",9.679912,5.885466,4.084029,5.675766,4.875303,3.508513,4.064622,3.711508
AT5G57150,unknown,33.00806,19.1838,15.00163,18.16585,21.01814,18.12907,15.927,15.45991
AT5G57180,CIA2,5.716955,0.5450711,0.579396,0.5161123,0.4646,0.5632979,0.4666933,0.4987614
AT5G57190,PSD2,3.593979,7.210174,3.506476,7.307684,3.757499,3.174617,2.295606,1.998983
AT5G57200,unknown,0.557469,0.09070475,0.0417119,0,0.0322183,0,0.03570452,0.08249855
AT5G57220,CYP81F2,5.419447,47.20662,53.92292,48.90938,13.58802,33.3096,15.72195,26.23745
AT5G57345,unknown,4.83629,2.00425,6.990505,2.208801,8.876641,7.691273,7.774673,8.698588
AT5G57400,unknown,4.526992,1.501228,1.683664,2.231453,1.663473,1.977141,1.27725,1.130275
AT5G57450,"ATXRCC3, XRCC3",0.707117,1.276759,1.422385,0.9874961,1.026113,1.22706,1.218561,1.561796
AT5G57510,unknown,0.493298,6.775751,14.75569,5.701098,5.348754,9.920503,8.084418,10.46466
AT5G57530,"AtXTH12, XTH12",18.08353,3.055748,0.2981415,1.970241,0.7129927,0.7961794,0.6374356,2.702065
AT5G57540,"AtXTH13, XTH13",14.20935,3.379107,0.1979508,2.307387,0.8900093,0.6357252,0.4149414,2.186181
AT5G57560,"TCH4, XTH22",1.107644,4.276575,15.00543,4.001548,5.852047,10.78171,8.315424,6.51638
AT5G57625,unknown,95.86001,34.25051,4.183457,22.71883,5.071977,6.854299,4.95542,19.81196
AT5G57630,"CIPK21, SnRK3.4",84.2819,39.21281,27.02992,34.1848,24.35598,25.92989,19.45763,19.69856
AT5G57655,unknown,245.9081,156.6925,107.5303,150.9573,118.1791,108.1158,93.41181,105.0516
AT5G57660,"ATCOL5, BBX6, COL5",31.6088,14.05163,15.3271,13.57904,7.546476,11.69453,7.449581,9.006508
AT5G57930,"APO2, emb1629",13.72654,7.644876,6.653438,7.424983,5.843552,5.81446,5.137606,5.75968
AT5G57960,unknown,5.894182,3.435481,3.836307,3.478057,3.450137,3.622844,3.831167,4.312906
AT5G57970,unknown,8.691708,5.575686,4.927749,4.938284,5.255049,4.93332,4.52425,5.068868
AT5G57980,RPB5C,2.856641,5.715977,5.352539,6.00174,4.313505,3.932354,4.614783,4.968041
AT5G58010,LRL3,49.16853,19.89433,2.951178,14.94922,2.863922,4.034355,4.681648,15.15157
AT5G58070,"ATTIL, TIL",128.7652,293.8671,458.1308,287.716,538.6495,495.6099,582.8001,551.1377
AT5G58120,unknown,0.4064437,1.022058,0.9934055,0.9003051,0.6769311,0.7432889,0.7384728,0.8244509
AT5G58140,"NPL1, PHOT2",1.328286,0.6877387,0.8268817,0.7555168,0.8056272,0.7882462,0.8143689,0.8945812
AT5G58170,"GDPDL7, SVL5",0,0.4416223,0.270164,0.163435,0.1776144,0.2196188,0.3495916,0.3260579
AT5G58210,unknown,7.160872,16.64614,33.17487,20.84247,25.54865,29.43927,32.48843,31.65954
AT5G58250,EMB3143,19.35739,7.415596,4.63273,7.146293,3.987095,5.617944,2.761312,3.772789
AT5G58320,NET4A,30.70765,19.92921,33.96514,20.99235,22.73213,26.2785,25.36034,31.37664
AT5G58330,unknown,11.22186,5.183901,4.393876,4.453854,1.874093,3.587301,1.62855,1.738751
AT5G58510,unknown,15.45753,31.80852,18.45609,28.34945,24.42162,21.826,25.81844,25.44172
AT5G58550,EOL2,11.63291,7.316394,7.133661,6.715285,7.090946,7.760853,6.748173,7.158963
AT5G58610,unknown,0.01355594,1.760908,3.102133,3.065709,3.902651,2.853579,4.277535,2.502241
AT5G58620,unknown,31.67466,88.50422,55.16518,77.06377,71.03493,59.4119,76.13728,70.14483
AT5G58650,PSY1,14.60723,26.47461,81.21853,28.1292,176.7185,131.9943,113.6579,95.8815
AT5G58660,unknown,12.77098,7.02705,3.629134,6.24074,7.197937,4.147772,3.323163,3.379898
AT5G58670,"ATPLC, ATPLC1, PLC1, PLC1",5.04013,8.995335,13.5562,8.227325,18.26359,13.60112,13.738,12.55665
AT5G58750,unknown,15.12493,4.922227,6.055052,5.66173,4.427261,5.62164,4.878241,6.602462
AT5G58760,DDB2,12.87044,6.541636,15.43333,7.535631,16.379,13.88531,17.19,17.08003
AT5G58770,"AtcPT4, cPT4",6.982271,2.959849,5.088037,2.69939,5.926931,5.911302,5.534959,5.481096
AT5G58860,"CYP86, CYP86A1, HORST",57.82525,112.8332,220.2909,124.9422,150.6048,212.3278,219.6688,231.0963
AT5G58900,unknown,27.28597,16.6304,11.83411,19.18971,13.41661,13.78437,14.97039,16.61204
AT5G59030,COPT1,2.644881,4.695416,3.394791,5.34935,4.89729,5.451949,3.749199,4.011657
AT5G59080,unknown,24.97168,11.2307,3.604564,10.97195,2.510913,3.617488,1.628071,1.205747
AT5G59090,"ATSBT4.12, SBT4.12",280.5418,173.6272,131.5446,173.0581,259.2111,116.8506,137.8596,145.6075
AT5G59140,unknown,81.46447,128.7823,139.0593,130.6554,162.7536,145.3845,148.7891,151.9016
AT5G59150,"ATRAB-A2D, ATRABA2D, RABA2D",70.61746,30.45263,45.33906,28.50206,49.54605,48.88471,56.03198,46.22128
AT5G59250,unknown,12.25091,5.482177,4.75801,5.356606,3.061516,4.603978,3.629155,3.907421
AT5G59260,unknown,10.94705,21.46897,11.7757,19.53253,5.898899,9.762246,8.448215,10.22161
AT5G59400,unknown,11.14353,1.797749,10.7837,0.9633049,8.744193,9.335193,10.20902,10.35043
AT5G59410,unknown,17.92554,10.21355,12.49252,8.611546,12.49656,10.90713,10.3371,12.94552
AT5G59480,unknown,8.254185,18.86454,4.663532,14.39755,9.936474,5.884222,9.424668,9.14007
AT5G59490,unknown,6.455061,12.21629,9.968569,9.092511,8.448728,10.20958,9.585276,11.37879
AT5G59510,"DVL18, RTFL5",6.453449,3.086895,4.66981,3.2399,3.449307,3.162127,2.441893,2.772582
AT5G59520,"AtZIP2, ZIP2",229.492,147.2264,200.6833,165.7151,181.8642,207.9037,177.5767,166.8556
AT5G59540,unknown,31.50606,10.73022,9.538938,11.41382,5.72688,7.042867,4.218093,5.31613
AT5G59590,UGT76E2,5.978795,2.565098,1.891507,2.007484,2.528593,0.9417735,0.7175201,1.078554
AT5G59660,unknown,0.8183392,0.3799575,0.2169933,0.1748906,0.2118841,0.2644305,0.1414602,0.2497267
AT5G59680,unknown,19.32529,55.27164,36.03876,54.10481,14.5627,31.23028,26.61827,33.16842
AT5G59780,"ATMYB59, ATMYB59-1, ATMYB59-2, ATMYB59-3, MYB59",490.1221,280.5999,214.3982,295.3805,210.993,206.6636,180.1223,192.7306
AT5G59790,unknown,11.78354,5.373918,4.803144,5.687,4.708931,5.146813,4.268172,4.052442
AT5G59820,"AtZAT12, RHL41, ZAT12",28.91678,88.5046,131.4589,85.68444,116.8528,112.9077,118.1292,116.8178
AT5G59940,unknown,9.155471,5.844252,4.020436,6.04918,3.657619,4.015362,3.542571,4.500854
AT5G59990,unknown,0.3489566,1.566831,1.568518,3.19502,4.092916,2.065767,1.906241,1.433085
AT5G60020,"ATLAC17, LAC17",23.19164,8.53681,9.545252,6.910812,7.968581,11.46946,15.01126,9.530093
AT5G60040,NRPC1,2.493842,4.557118,8.801107,5.973605,7.187293,8.093835,9.467349,7.790856
AT5G60060,unknown,5.014375,1.137226,0.4296338,0.6614737,1.311327,0.9693906,0.5976268,0.8505707
AT5G60210,RIP5,4.449061,6.852392,6.669564,7.795731,7.913553,7.43587,7.593477,7.382747
AT5G60280,unknown,11.07824,29.13966,11.85747,24.02464,16.51156,14.11469,16.02622,13.65677
AT5G60285,unknown,6.364217,21.05997,8.07095,18.52956,13.88838,10.76036,11.79255,7.03327
AT5G60360,"AALP, ALP, SAG2",578.6129,378.737,246.8282,350.4952,258.9588,225.3126,217.1825,236.6609
AT5G60400,unknown,19.20125,31.27174,25.32529,30.17994,35.30133,30.4625,27.45219,25.55743
AT5G60540,"ATPDX2, EMB2407, PDX2",70.25931,45.58862,40.67614,50.88184,38.83154,41.42867,37.80199,39.21417
AT5G60660,"PIP2;4, PIP2F",338.5164,63.75868,13.74658,34.85356,13.15598,17.13124,12.29201,13.42392
AT5G60680,unknown,81.88297,50.13015,59.48987,55.54239,46.60056,60.66926,51.18657,54.32503
AT5G60690,"IFL, IFL1, REV",28.37725,18.40272,23.55464,19.55275,20.62109,23.07765,21.30399,21.58676
AT5G60710,unknown,22.43501,39.76112,35.75699,34.42183,27.15652,29.88446,26.812,28.72473
AT5G60720,unknown,5.687264,3.353533,2.681154,2.844692,2.594537,3.719876,3.883411,2.540436
AT5G60730,unknown,1.924287,3.755252,5.281236,3.425429,3.28746,4.594646,4.584225,4.583001
AT5G60800,unknown,2.752474,7.166399,5.552133,7.666339,3.476033,3.896893,3.976993,5.814098
AT5G60850,OBP4,35.57314,14.85662,13.77882,14.34031,20.81033,14.27563,16.80783,17.58214
AT5G60900,RLK1,0.1258817,0.4915061,0.9376749,0.531682,0.3542942,0.5165703,0.3523852,0.4589589
AT5G61010,"ATEXO70E2, EXO70E2",15.79995,29.18785,32.08879,27.7244,21.67625,28.39428,23.38316,26.57264
AT5G61040,unknown,6.608293,3.863193,3.503745,3.638373,2.050214,2.498084,2.251438,2.10427
AT5G61200,unknown,1.406066,0.7763535,0.6276585,1.027905,0.5534258,0.4864621,0.3654361,0.5653084
AT5G61250,"AtGUS1, GUS1",49.95066,115.7863,51.76075,104.6845,71.0456,61.06022,68.07033,58.39719
AT5G61310,unknown,9.281498,13.94345,19.17023,17.24345,19.56131,22.11703,18.14776,19.71226
AT5G61350,unknown,7.771154,2.897704,0.3322503,2.003257,0.3914145,0.3805461,0.5978969,2.087392
AT5G61390,unknown,3.470822,6.193557,9.143975,5.84953,5.996084,9.202071,8.364992,7.713687
AT5G61410,"EMB2728, RPE",49.5042,23.54628,31.16898,21.49142,32.56789,32.12529,30.70893,32.15891
AT5G61420,"AtMYB28, HAG1, MYB28, PMG1",9.199512,15.16347,6.611241,20.73147,15.04072,7.954485,5.852239,4.870875
AT5G61490,unknown,0.8273323,4.514547,6.886062,3.304145,4.323614,5.151633,6.711153,6.775134
AT5G61550,unknown,5.724613,1.685532,1.312259,1.372735,0.8630458,0.9055312,0.8337393,1.762003
AT5G61560,unknown,1.196331,3.397559,2.994027,2.800996,2.291827,2.396392,2.832676,2.694217
AT5G61640,"ATMSRA1, PMSR1",34.78789,19.40942,32.72683,20.14714,30.47378,27.88989,25.82624,31.89132
AT5G61650,"CYCP4, CYCP4;2",18.83512,3.358684,0.5977074,1.952,1.093985,1.246686,1.111764,2.043349
